Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Regular price,Sale price,Categories,Images,Weight (kg),Manage stock?,Stock status
simple,,Barbarian Nutrition – Colossal Mass,1,0,visible,"Colossal Mass by Barbarian Nutrition. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Barbarian Nutrition Colossal Mass is a dense calorie meal-replacement shake that has been formulated to meet the demanding nutritional requirements of a hard-fought Barbarian! Packed with over 700 calories per serving, 40g of high-quality protein, 7 000mg of cell-volumizing amino acids and a full vitamin profile, Colossal Mass will ensure ythis body is anabolic and building muscle all day. If you are looking to GROW and transform into a BEAST, Colossal Mass is the product for you! DIRECTIONS

- Mix 1 serving (210g) with 500-600ml of water or milk. - Consume 1 – 2 servings daily to meet ythis optimal caloric and protein intake. Best taken after workouts. Combine with diet and training program for best results.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,500.00,,"Barbarian, Protein","https://www.psychoskull.co.za/wp-content/uploads/2020/10/BarbarianNutritionColossalMassChocolateFlavour_png_ffbf1a70-2590-40b3-84b3-33a7d668e07c.png, https://www.psychoskull.co.za/wp-content/uploads/2021/06/Colossal-Mass-NI-Panel.jpg",,0,instock
simple,6009708967886,Nutritech – Fulvic Acid,1,0,visible,"Anti-inflammatory, antiviral & antioxidant","CHD-FA™, being a range of organic acids, has a wide range of natural healing properties. Fulvic Acid benefits include the proven anti-inflammatory, antiviral, antimicrobial, antifungal and antioxidant agent properties, whilst assisting with nutritional uptake. Aids in improve nutritional uptake. Studies have shown that CHD-FA™ increases the uptake of minerals by up to 60% more than normal, supporting good health. CHD-FA™ is a proven chelator and acts as an ion exchanger by releasing low mass metal (iron) and chelating heavier metal ions, detoxicifying the body. Fulvic acid possesses many biomedical functions related to its ability to encourage the electrochemical balance in cells which is crucial for energy in cells. CHD-FA™ is one of the most efficient antioxidants eliminating free radicals, limiting their damage to membranes of cells, proteins and DNA. CHD-FA™ also assists with gut health. Anti-inflammatory activities with strengthening of the mucosal barrier are ideal properties against inflammatory bowel disease-like symptoms. Because of the mineral and trace elements in CHD-FA™, it is an excellent natural electrolyte that is able to replace essential micro-elements lost during exercise. The various clinical properties of CHD-FA™ assist in building the immune system. CHD-FA™ with its antioxidant, nutritional uptake and anti-inflammatory properties aids in with chronic fatigue. Fulvic Acid
Anti-Inflammatory, antiviral & antioxidant. Carbohydrate-Derived Fulvic Acid (CHD-FA™) is a proven anti-inflammatory, antiviral, antibacterial, antifungal and antioxidant agent whilst also assisting with nutritional uptake. CHD-FA™ offers all the natural healing properties of Fulvic Acid, without the heavy metals and contaminants.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,105.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2020/07/Psycho-Skull-Nutritech-Vitatech-Fulvic-Acid.png, https://www.psychoskull.co.za/wp-content/uploads/2020/07/Fulvic-Acid-NI-Panel.jpg",,0,instock
simple,6009708967497,Nutritech – Calcium Tablets,1,0,visible,"Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Why should I take Calcium? Calcium Carbonate

Calcium carbonate. Calcium is needed by the body for healthy bones, muscles, nervous system, and heart. Calcium carbonate also is used as an antacid to relieve heartburn, acid indigestion, and upset stomach. Vitamin D3 (Di-alpha tocopheryl acetate) Di-Calcium Phopshate

D3. Necessary for normal absorption & utilization of calcium & phosphorus, cell division, normal bone structure, contributes to calcium & phosphorus absorption, maintenance of normal bones & teeth, muscle function, immune system function, role process of cell division.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,75.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2020/07/Psycho-Skull-Nutritech-Vitatech-New-Calcium.png, https://www.psychoskull.co.za/wp-content/uploads/2020/07/Calcium-NI-Panel.jpg",,0,instock
simple,6009708967299,Nutritech – Collagen Peptide Tablets,1,0,visible,"Type I & II Collagen Peptides

Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Peptan

Peptan. Offers multiple health benefits by acting as building blocks for healthy joints, bones and muscles as well as skin. Collagen is a key structural

Protake

Protake. Is an edible bovine hydrolysed gelatine made of all essential amino acids except tryptophan, It is particularly rich in glycine, glutamic acid, proline, alanine and arginine. Chicken Bone Collagen

Chicken collagen.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,0,,0,0,95.00,,"Health & Recovery, Peptides, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2020/07/Psycho-Skull-Nutritech-Vitatech-Collagen-Peptide-Tabs.png, https://www.psychoskull.co.za/wp-content/uploads/2020/07/Collagen-Peptides-NI-Panel.jpg",,0,outofstock
simple,6009708967596,Nutritech – Collagen Peptide Powder,1,0,visible,"Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Peptan

Peptan. Offers multiple health benefits by acting as building blocks for healthy joints, bones and muscles as well as skin. Collagen is a key structural

Protake

Protake. Is an edible bovine hydrolysed gelatine made of all essential amino acids except tryptophan, It is particularly rich in glycine, glutamic acid, proline, alanine and arginine. Chicken Bone Collagen

Chicken collagen.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,230.00,,"Health & Recovery, Peptides, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2021/06/Psycho-Skull-Nutritech-Vitatech-Collagen-Peptide-Powder.png, https://www.psychoskull.co.za/wp-content/uploads/2021/06/Collagen-Powder-NI-Panel.jpg",,0,instock
simple,6009708967350,Nutritech – Immune Support,1,0,visible,"Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Vitamin A (Beta-Carotene)

A. Beta carotene is converted into vitamin A, an essential vitamin, is a carotenoid and an antioxidant. Beta carotene, like all carotenoids, is an antioxidant. An antioxidant is a substance that inhibits the oxidation of other molecules; it protects the body from free radicals. Free radicals damage cells through oxidation. Eventually, the damage caused by free radicals can cause several chronic illnesses. Several studies have shown that antioxidants through diet help people’s immune systems, protect against free radicals, and lower the risk of developing cancer and heart disease. Vitamin B1 (Thiamine HCL)

B1. Contributes to normal iron transport & metabolism, energy release, skin & mucous membrane structure/function, nervous system function, maintenance of mucous function, nervous system, skin function, vision and protection of cells from oxidative stress, reduction of tiredness and fatigue. Vitamin B3 (Nicotinamide)

B3. It may help treat psoriasis and reduce ythis risk of non-melanoma skin cancer. Plays an important role in keeping ythis skin healthy. Vitamin B5 (D-Pantothenic Acid)

B5. Normal fat metabolism, contribute to normal energy yielding, synthesis and metabolism of steroid hormones, Vit D & some neurotransmitters, reduction of tiredness & fatigue and contributes to normal mental performance

Vitamin B6 (Pyridoxine HCL)

B6. Normal fat metabolism and energy production, aids in with normal healthy growth, development and body maintenance, normal functioning of nervous system, maintenance of normal hair, skin and aids in utilisation of Vit B Complex

Vitamin B9 (Folic Acid)

B9. Folate (folic acid) is necessary for the production of red blood cells and for the synthesis of DNA (which controls heredity and is used to guide the cell in its daily activities). Folic acid also aids in with tissue growth and cell function. In addition, it supports increase appetite when needed and stimulates the formation of digestive acids. Vitamin B12 (Cyanocobalamin)

B12. Vitamin C (Ascorbic Acid)

C. Vitamin E

E. Contributes to cell protection from free radical damage, oxidative stress, preserve a healthy immune system, protects unsaturated fatty acids & Vit A against oxidation in the body, assist in cardiovascular health. Copper AAC

Copper. Contributes towards normal Iron transport and metabolism, forming of haemoglobin and red blood cells, cell protection from radical damage or oxidative stress, normal energy production, functioning of the nervous system, needed for healthy joints and nerves, normal skin & hair colouration, pigmentation, maintenance of normal connective tissue, with Zinc & Vit C form elastin for skin, normal function of the immune system, formation of bone and taste sensitivity. Selenium AAC

Selenium. Acts as a potent antioxidant. May reduce ythis risk of certain cancers. May protect against heart disease. Aids in prevent mental decline. Is important for thyroid health. Boosts ythis immune system. May help reduce asthma symptoms. Zinc Gluconate

Zinc. Necessary for normal immune system function, cell division, contributes to normal skin structure, acid-base metabolism, carbohydrate metabolism, cognitive function, DNA synthesis, fertility and reproduction, micronutrient metabolism, fatty acid metabolism, metabolism of Vit A, protein synthesis, normal taste & smell, maintenance of normal bones, hair & skin, testosterone levels in blood, normal vision, protection cells from oxidative stress, cell division, constituent of insulin & many vital enzymes, to preserve normal Vit E levels in blood and increase the absorption of Vitamin A.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,95.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2020/07/Psycho-Skull-Nutritech-Vitatech-Immune-Support.png, https://www.psychoskull.co.za/wp-content/uploads/2020/07/Immune-Support-NI-Panel.jpg",,0,instock
simple,6009708967275,Nutritech – Joint Support,1,0,visible,"With OptiMSM® + Glucosamine HCL

Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Vitamin A (Palmitate)

A.Protects Ythis Eyes From Night Blindness and Age-Related Decline. May Lower Ythis Risk of Certain Cancers. Bolsters a Healthy Immune System. Reduces Ythis Risk of Acne. Bolsters Bone Health. Encourages Healthy Growth and Reproduction

Vitamin B1 (Thiamine HCL)

B1. Contributes to normal iron transport & metabolism, energy release, skin & mucous membrane structure/function, nervous system function, maintenance of mucous function, nervous system, skin function, vision and protection of cells from oxidative stress, reduction of tiredness and fatigue. Vitamin B3 (Nicotinamide)

B3. It may help treat psoriasis and reduce ythis risk of non-melanoma skin cancer. Plays an important role in keeping ythis skin healthy. Vitamin B5 (D-Pantothenic Acid)

B5. Normal fat metabolism, contribute to normal energy yielding, synthesis and metabolism of steroid hormones, Vit D & some neurotransmitters, reduction of tiredness & fatigue and contributes to normal mental performance

Vitamin B6 (Pyridoxine HCL)

B6. Normal fat metabolism and energy production, aids in with normal healthy growth, development and body maintenance, normal functioning of nervous system, maintenance of normal hair, skin and aids in utilisation of Vit B Complex

Vitamin B9 (Folic Acid)

B9. Folate (folic acid) is necessary for the production of red blood cells and for the synthesis of DNA (which controls heredity and is used to guide the cell in its daily activities). Folic acid also aids in with tissue growth and cell function. In addition, it supports increase appetite when needed and stimulates the formation of digestive acids. Vitamin B12 (Cyanocobalamin)

B12. Chromium AAC

Chromium. Contributes to normal macronutrient metabolism, maintenance of normal blood glucose levels, vital for synthesis of cholesterol, fats & proteins

Iron

Iron. Normal oxygen transport, energy production, immune system function, normal blood formation, normal neurological development in foetus, cognitive function, reduction of tiredness and fatigue. Magnesium

Magnesium. Contribute towards normal energy metabolism, nerve & muscle function, play role in transmission of nerve and muscle impulses, electrolyte balance, reduction of tiredness and fatigue, maintaining proper pH balance, protein synthesis, normal physiological function, teeth, bones, role in cell division, supports utilise carbs, fats, protein & minerals . Selenium

Selenium. Acts as a potent antioxidant. May reduce ythis risk of certain cancers. May protect against heart disease. Aids in prevent mental decline. Is important for thyroid health. Boosts ythis immune system. May help reduce asthma symptoms. Zinc

Zinc. Necessary for normal immune system function, cell division, contributes to normal skin structure, acid-base metabolism, carbohydrate metabolism, cognitive function, DNA synthesis, fertility and reproduction, micronutrient metabolism, fatty acid metabolism, metabolism of Vit A, protein synthesis, normal taste & smell, maintenance of normal bones, hair & skin, testosterone levels in blood, normal vision, protection cells from oxidative stress, cell division, constituent of insulin & many vital enzymes, to preserve normal Vit E levels in blood and increase the absorption of Vitamin A. Glucosamine HCL

Glucosamine HCL. Supports ease osteoarthritis pain and improve joint health. Glucosamine is a compound found naturally in the body, made from glucose and the amino acid glutamine. Glucosamine is needed to produce glycosaminoglycan, a molecule used in the formation and repair of cartilage and other body tissues. May help with the following health problems: Diabetes, high cholesterol, Inflammation, Inflammatory bowel disease (such as ulcerative colitis), osteoarthritis, rheumatoid arthritis and temporomandibular joint disorder (also known as “TMD” or “TMJ”). OptiMSM

OptiMSM. Safe and efficient for maintaining joint health, reducing inflammation associated with osteoarthritis, supporting immune and respiratory functions, minimizing post exercise recovery time, and maintaining healthy skin, hair and nails.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,105.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2020/07/Vitatech-thumbnail-joint.png, https://www.psychoskull.co.za/wp-content/uploads/2020/07/Joint-Support-Vitatech-NI-Panel.jpg",,0,instock
simple,6009708967312,Nutritech – Liver Support,1,0,visible,"Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Vitamin B1 (Thiamine HCL)

B1. Contributes to normal iron transport & metabolism, energy release, skin & mucous membrane structure/function, nervous system function, maintenance of mucous function, nervous system, skin function, vision and protection of cells from oxidative stress, reduction of tiredness and fatigue. Vitamin B3 (Nicotinamide)

B3. It may help treat psoriasis and reduce ythis risk of non-melanoma skin cancer. Plays an important role in keeping ythis skin healthy. Vitamin B5 (D-Pantothenic Acid)

B5. Normal fat metabolism, contribute to normal energy yielding, synthesis and metabolism of steroid hormones, Vit D & some neurotransmitters, reduction of tiredness & fatigue and contributes to normal mental performance

Vitamin B6 (Pyridoxine HCL)

B6. Normal fat metabolism and energy production, aids in with normal healthy growth, development and body maintenance, normal functioning of nervous system, maintenance of normal hair, skin and aids in utilisation of Vit B Complex

Vitamin B9 (Folic Acid)

B9. Folate (folic acid) is necessary for the production of red blood cells and for the synthesis of DNA (which controls heredity and is used to guide the cell in its daily activities). Folic acid also aids in with tissue growth and cell function. In addition, it supports increase appetite when needed and stimulates the formation of digestive acids. Vitamin B12 (Cyanocobalamin)

B12. Iron (Ferrous Fumerate)

Iron. Normal oxygen transport, energy production, immune system function, normal blood formation, normal neurological development in foetus, cognitive function, reduction of tiredness and fatigue. Milk Thistle

Milk Thistle. The active ingredient in milk thistle, silymarin, acts as an antioxidant by reducing free radical production. Scientists think this creates a detoxifying effect, which is why it is milk thistle may be beneficial for liver problems.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,0,,0,0,95.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2020/07/Psycho-Skull-Nutritech-Vitatech-New-Liver-Support.png, https://www.psychoskull.co.za/wp-content/uploads/2020/07/Liver-Support-NI-Panel.jpg",,0,outofstock
simple,6009708967510,Nutritech – Magnesium,1,0,visible,"Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Magnesium Oxide

Magnesium. Contribute towards normal energy metabolism, nerve & muscle function, play role in transmission of nerve and muscle impulses, electrolyte balance, reduction of tiredness and fatigue, maintaining proper pH balance, protein synthesis, normal physiological function, teeth, bones, role in cell division, supports utilise carbs, fats, protein & minerals .

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,75.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2020/07/Psycho-Skull-Nutritech-Vitatech-Magnesium.png, https://www.psychoskull.co.za/wp-content/uploads/2020/07/Magnesium-NI-Panel.jpg",,0,instock
simple,6009708967558,Nutritech – Multi Vitamin & Mineral,1,0,visible,"Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Protects Ythis Eyes From Night Blindness and Age-Related Decline. May Lower Ythis Risk of Certain Cancers. Bolsters a Healthy Immune System. Reduces Ythis Risk of Acne. Bolsters Bone Health. Encourages Healthy Growth and Reproduction

B1. Contributes to normal iron transport & metabolism, energy release, skin & mucous membrane structure/function, nervous system function, maintenance of mucous function, nervous system, skin function, vision and protection of cells from oxidative stress, reduction of tiredness and fatigue. It may help treat psoriasis and reduce ythis risk of non-melanoma skin cancer. Plays an important role in keeping ythis skin healthy. Normal fat metabolism, contribute to normal energy yielding, synthesis and metabolism of steroid hormones, Vit D & some neurotransmitters, reduction of tiredness & fatigue and contributes to normal mental performance

B6. Normal fat metabolism and energy production, aids in with normal healthy growth, development and body maintenance, normal functioning of nervous system, maintenance of normal hair, skin and aids in utilisation of Vit B Complex

B9. Folate (folic acid) is necessary for the production of red blood cells and for the synthesis of DNA (which controls heredity and is used to guide the cell in its daily activities). Folic acid also aids in with tissue growth and cell function. In addition, it supports increase appetite when needed and stimulates the formation of digestive acids. Necessary for normal absorption & utilization of calcium & phosphorus, cell division, normal bone structure, contributes to calcium & phosphorus absorption, maintenance of normal bones & teeth, muscle function, immune system function, role process of cell division. Contributes to cell protection from free radical damage, oxidative stress, preserve a healthy immune system, protects unsaturated fatty acids & Vit A against oxidation in the body, assist in cardiovascular health. Contributes to normal macronutrient metabolism, maintenance of normal blood glucose levels, vital for synthesis of cholesterol, fats & proteins. Contributes towards normal Iron transport and metabolism, forming of haemoglobin and red blood cells, cell protection from radical damage or oxidative stress, normal energy production, functioning of the nervous system, needed for healthy joints and nerves, normal skin & hair colouration, pigmentation, maintenance of normal connective tissue, with Zinc & Vit C form elastin for skin, normal function of the immune system, formation of bone and taste sensitivity. Promoting thyroid health. Reducing risk for some goitres. Managing overactive thyroid gland. Treating thyroid cancer. Neurodevelopment during pregnancy. Improving cognitive function. Improving birth weight. May help treat fibrocystic breast disease. Normal oxygen transport, energy production, immune system function, normal blood formation, normal neurological development in foetus, cognitive function, reduction of tiredness and fatigue. Contribute towards normal energy metabolism, nerve & muscle function, play role in transmission of nerve and muscle impulses, electrolyte balance, reduction of tiredness and fatigue, maintaining proper pH balance, protein synthesis, normal physiological function, teeth, bones, role in cell division, supports utilise carbs, fats, protein & minerals . Molybdenum. Contribute towards normal sulphur amino acid metabolism, encourages normal cell function, aids in activation of certain enzymes, bone growth and teeth strength. Acts as a potent antioxidant. May reduce ythis risk of certain cancers. May protect against heart disease. Aids in prevent mental decline. Is important for thyroid health. Boosts ythis immune system. May help reduce asthma symptoms. Necessary for normal immune system function, cell division, contributes to normal skin structure, acid-base metabolism, carbohydrate metabolism, cognitive function, DNA synthesis, fertility and reproduction, micronutrient metabolism, fatty acid metabolism, metabolism of Vit A, protein synthesis, normal taste & smell, maintenance of normal bones, hair & skin, testosterone levels in blood, normal vision, protection cells from oxidative stress, cell division, constituent of insulin & many vital enzymes, to preserve normal Vit E levels in blood and increase the absorption of Vitamin A.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,85.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2020/07/Psycho-Skull-Nutritech-Vitatech-Multi-Vitamin-Mineral-Active.png, https://www.psychoskull.co.za/wp-content/uploads/2020/07/Multi-Vitamin-Mineral-NI-Panel.jpg",,0,instock
simple,6009708967534,Nutritech – Probiotic 9,1,0,visible,"Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Probiotic blend consisting of 9 strains:

When ingested on a regular basis, probiotics should improve or normalise micro bacterial balance in the human intestines and thereby improve the functioning of the digestive tract/gut. The fibre in inulin is soluble, which means it dissolves in water. It dissolves in the stomach and then forms a gelatinous substance that: slows digestion, increases fullness and removes cholesterol as it passes through the digestive tract. Bifidobacterium breve (BB-G95)

Bifidobacterium longum (BL-G301)

Bifidobacterium infantis (BI-G201

Lactobacillus acidophilus (LA-G80)

Lactobacillus plantarum (Lp-G18)

Lactobacillus casei (LC-G11)

Lactobacillus rhamnosus (Lr-G14)

Streptococcus thermophilus (St-G30)

Saccharomyces boulardii (SD-G19)

Fructo – Oligosaccharide

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,105.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2020/07/Psycho-Skull-Nutritech-Vitatech-Probiotic.png, https://www.psychoskull.co.za/wp-content/uploads/2020/07/Probiotic-9-NI-Panel.jpg",,0,instock
simple,6009708967633,Nutritech – Vitamin C,1,0,visible,"Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Vitamin C (Ascorbic Acid)

C.",taxable,1,,0,0,55.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2020/07/Psycho-Skull-Nutritech-Vitatech-Vitamin-C.png, https://www.psychoskull.co.za/wp-content/uploads/2020/07/VITAMIN-C-NI-Panel.jpg",,0,instock
simple,6009708967473,Nutritech – Zinc Tabs,1,0,visible,"Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Necessary for normal immune system function, cell division, contributes to normal skin structure, acid-base metabolism, carbohydrate metabolism, cognitive function, DNA synthesis, fertility and reproduction, micronutrient metabolism, fatty acid metabolism, metabolism of Vit A, protein synthesis, normal taste & smell,  maintenance of normal bones, hair & skin, testosterone levels in blood, normal vision, protection cells from oxidative stress, cell division, constituent of insulin & many vital enzymes, to preserve normal Vit E levels in blood and increase the absorption of Vitamin A.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,75.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2020/07/Psycho-Skull-Nutritech-Vitatech-Zinc.png, https://www.psychoskull.co.za/wp-content/uploads/2020/07/Zinc-NI-Panel.jpg",,0,instock
simple,,UPA – Cardarine,1,0,visible,"Cardarine by UPA. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Cardarine by UPA. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,445.00,,"U.P.A, Performance",https://www.psychoskull.co.za/wp-content/uploads/2021/06/Psycho-Skull-SARMS-UPA-Cardarine.png,,0,instock
simple,,UPA – Ostarine,1,0,visible,"Ostarine by UPA. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Ostarine by UPA. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,445.00,,"U.P.A, Performance",https://www.psychoskull.co.za/wp-content/uploads/2021/06/Psycho-Skull-SARMS-UPA-Ostarine.png,,0,instock
simple,,UPA – Nutrobal 10mg,1,0,visible,"Nutrobal 10mg by UPA. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Nutrobal 10mg by UPA. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,495.00,,"U.P.A, Performance",https://www.psychoskull.co.za/wp-content/uploads/2021/06/Psycho-Skull-SARMS-UPA-Nutrobol.png,,0,instock
simple,,UPA – Anabolicum-LGD 10mg,1,0,visible,"Anabolicum-LGD 10mg by UPA. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Anabolicum-LGD 10mg by UPA. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,475.00,,U.P.A,https://www.psychoskull.co.za/wp-content/uploads/2021/06/Psycho-Skull-SARMS-UPA-Anabolicum.png,,0,instock
simple,,UPA – Testolone 10mg,1,0,visible,"Testolone 10mg by UPA. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Testolone 10mg by UPA. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,455.00,,"U.P.A, Performance",https://www.psychoskull.co.za/wp-content/uploads/2021/06/Psycho-Skull-SARMS-UPA-Testolone.png,,0,instock
simple,,TNT – Napalm,1,0,visible,"Nootropic Infused, high stimulant pre workout.","HARDCORE PRE-WORKOUT IGNITER

TYPICAL NUTRITIONAL INFORMATION

Servings Per Container: 20 / 40

Double Scoop
Single Scoop

Per 100 g
Per 35 g
Per 17,5 g
% NRV*

Energy
1306,6 kj
457,3 kj
228,6 kj

Protein
0,0 g
0,0 g
0,0 g
0%

Total Carbohydrates
4,57 g
1,6 g
0,8 g

  Of Which Sugars
0,0 g
0,0 g
0,0 g

Total Fibre
0,0 g
0,0 g
0,0 g

Sodium
1543 mg
540mg
270  mg

L-Citrulline DL-Malate 2:1 (L-Citrulline DL-Malate)

8000,0 mg
4000,0 mg

Creatine Monohydrate

5000,0 mg
2500,0 mg

Beta Alanine (3-Aminopropanoic acid)

3200,0 mg
1600,0 mg

L-Leucine ((25)-2-Amino-4-methylpentanoic acid)

3000,0 mg
1500,0 mg

Betaine Anhydrous (Trimethylglycine)

3000,0 mg
1500,0 mg

Taurine (2-Aminoethanesulfonic acid)

2500,0 mg
1250,0 mg

Alpha GPC (Alphasize) 50%

1200,0 mg
600,0 mg

(L-Alpha-glycerylphosphorylcholine)

Pink Himalayan Salt

1000,0 mg
500,0 mg

  (of which elemental) – 385mg per 35g serving

L-Tyrosine ((2S)-2-Amino-3-(4-hydroxyphenyl)

1000,0 mg
500,0 mg

propanoic acid)

Nicotinamide (Vitamin B3)

500,0 mg
250,0 mg

Caffeine Anhydrous (1,3,7-Trimethylxanthine)

400,0 mg
200,0 mg

Vitamin B6 (Pyridoxine hydrochloride /

70,0 mg
35,0 mg

Pyridoxal-5′-phosphate)

BioPerine (Piper nigrum extract (piperine))

10,0 mg
5,0 mg

Rauwolscine (Rauvolfia vomitoria root extract)

5,0 mg
2,5 mg

Huperzine A 1% (Huperzia serrata extract)

300 mcg
150 mcg

Vitamin B12 (Methylcobalamin)

100 mcg
50 mcg

*Nutrient Reference Values (NRVs) for individuals 4 years and older.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,525.00,,"Pre Workout, TNT Mercury","https://www.psychoskull.co.za/wp-content/uploads/2020/06/Napalm-PRE-Web-Front-Lid-1000x1000-1.webp, https://www.psychoskull.co.za/wp-content/uploads/2020/06/Ni-Panel.jpg",,0,instock
simple,,NPL – Vaso Pump 300g,1,0,visible,"STIMULANT FREE PRE-WORKOUT

- Stimulant Free

- Aids in Mental Focus

- Increase Muscle Pumps

- Increase Strength and Power

- Zero Carbs

- Zero Crash

Available at Elvare Group with fast, reliable delivery across South Africa.","FULLY LOADED WITH Potent INGREDIENTS TO TAKE YOUR WORKOUT TO THE NEXT LEVEL. VASO PUMP IS A HIGH IMPACT PRE-WORKOUT WITH ZERO CAFFEINE, Formulated to ENHANCE NITRIC OXIDE PRODUCTION, BOOSTING MUSCLE PUMP AND ENDURANCE, AS WELL AS INCREASING POWER

OUTPUT AND STRENGTH. TRAINING LATER IN THE EVENING SHOULD NOT STOP YOU FROM MAXIMIZING YThis WORKOUT, THIS FORMULATION HAS BEEN CREATED TO ACCELERATE PERFORMANCE, ENDURANCE AND POWER OUTPUT WHILE BOOSTING MENTAL FOCUS AND CONCENTRATION.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,420.00,,"Pre Workout, NPL",https://www.psychoskull.co.za/wp-content/uploads/2020/06/Psycho-Skull-NPL-Vaso-Pump-1.png,,0,instock
